alejandra	alea	mandra	0.93	0.92	1.85	0.6166082620620728
alemania	alec	bania	0.93	0.95	1.88	0.6018257141113281
alenjandra	alea	mandra	0.93	0.92	1.85	0.6166082620620728
alguaciles	algas	frailes	0.89	0.9	1.79	0.698414146900177
algun	all	gun	0.9	1.0	1.9	0.7068600654602051
alguna	ala	una	0.9	1.0	1.9	0.7019617557525635
algunas	algae	saunas	0.89	0.92	1.81	0.6416118144989014
ali	alc	cli	0.9	0.91	1.81	0.6070308685302734
aliddo	ald	caddo	0.9	0.9	1.8	0.6344823837280273
aliice	all	ice	0.9	1.0	1.9	0.7198972702026367
alimentar	alicia	cantar	0.87	0.92	1.79	0.6340469121932983
alittle	alien	battle	0.89	0.92	1.81	0.690441906452179
allanaron	allan	aaron	0.89	0.95	1.8399999999999999	0.7008081674575806
allasudden	allium	gladden	0.87	0.9	1.77	0.7117794752120972
allat	ale	lat	0.9	1.0	1.9	0.6543854475021362
alldat	all	dat	0.9	1.0	1.9	0.6149337887763977
allday	all	day	0.9	1.0	1.9	0.9091798067092896
allnight	alleys	bight	0.87	0.95	1.8199999999999998	0.8237378597259521
allstar	all	star	1.0	1.0	2.0	0.7701782584190369
allways	all	ways	1.0	1.0	2.0	0.803046464920044
almos	alg	demos	0.9	0.9	1.8	0.6175388693809509
almot	alt	mot	0.9	1.0	1.9	0.6134318709373474
almunia	almira	petunia	0.87	0.9	1.77	0.6736035943031311
alonee	als	nee	0.9	1.0	1.9	0.7954246401786804
alook	all	book	0.9	0.94	1.8399999999999999	0.7711836099624634
alota	alb	iota	0.9	0.94	1.8399999999999999	0.6598523855209351
alotta	alf	atta	0.9	0.94	1.8399999999999999	0.6716263294219971
alound	ald	cund	0.9	0.94	1.8399999999999999	0.6778261661529541
alpharetta	alpian	baretta	0.87	0.9	1.77	0.6748766899108887
alrdy	ald	gardy	0.9	0.9	1.8	0.6816418170928955
alrede	ale	bede	0.9	0.94	1.8399999999999999	0.6234877109527588
alredy	ald	deedy	0.9	0.9	1.8	0.7617886066436768
alrite	all	bite	0.9	0.94	1.8399999999999999	0.6057403683662415
alror	alp	juror	0.9	0.9	1.8	0.6336079835891724
alryt	ald	tryt	0.9	0.94	1.8399999999999999	0.6307452321052551
althou	ald	shou	0.9	0.94	1.8399999999999999	0.7911685109138489
altoids	altars	voids	0.87	0.95	1.8199999999999998	0.7131079435348511
alwasy	all	easy	0.9	0.94	1.8399999999999999	0.85576993227005
alyssa	ald	lyssa	0.9	0.9	1.8	0.6920503973960876
amare	amy	are	0.9	1.0	1.9	0.624582827091217
amargo	amy	argo	0.9	0.94	1.8399999999999999	0.6903150677680969
amargue	amaze	argue	0.89	0.95	1.8399999999999999	0.6988610625267029
amarilla	amadi	billa	0.89	0.95	1.8399999999999999	0.6448160409927368
amato	amb	dato	0.9	0.94	1.8399999999999999	0.6209567785263062
ambian	amy	ian	0.9	1.0	1.9	0.7836658954620361
amboy	amy	boy	0.9	1.0	1.9	0.7901038527488708
americano	amebas	meccano	0.87	0.9	1.77	0.6139862537384033
amerie	ame	rie	0.9	1.0	1.9	0.6828687787055969
amigaazoo	aminta	bazoo	0.87	0.95	1.8199999999999998	0.759367823600769
amistoso	amita	gustoso	0.89	0.9	1.79	0.6240999698638916
amityville	amicus	maille	0.87	0.92	1.79	0.6152075529098511
amm	amy	umm	0.9	0.91	1.81	0.6212278604507446
ammons	amb	fons	0.9	0.94	1.8399999999999999	0.6934709548950195
amore	amb	ore	0.9	1.0	1.9	0.6559852957725525
amstel	ami	tel	0.9	1.0	1.9	0.6243093609809875
amtrak	ama	merak	0.9	0.9	1.8	0.6233599781990051
amusin	ame	sin	0.9	1.0	1.9	0.6114729642868042
anblow	and	low	0.9	1.0	1.9	0.7512934803962708
andan	anc	sudan	0.9	0.9	1.8	0.6090815663337708
andangry	and	angry	1.0	0.95	1.95	0.7557512521743774
andele	ane	mele	0.9	0.94	1.8399999999999999	0.6709169745445251
andres	ana	res	0.9	1.0	1.9	0.6301009654998779
angelitos	angina	vomitos	0.87	0.9	1.77	0.7358530163764954
angerr	ant	err	0.9	1.0	1.9	0.6135343313217163
angery	and	very	0.9	0.94	1.8399999999999999	0.8634688258171082
angsty	and	nasty	0.9	0.9	1.8	0.6475809216499329
animalshow	animal	show	0.87	1.0	1.87	0.6281452178955078
aniston	anilla	baston	0.87	0.92	1.79	0.7061983346939087
annabelle	annexe	ficelle	0.87	0.9	1.77	0.6381036043167114
annies	and	dies	0.9	0.94	1.8399999999999999	0.6273379325866699
anniversay	annals	hearsay	0.87	0.9	1.77	0.7362562417984009
annmarie	annam	barie	0.89	0.95	1.8399999999999999	0.6384081244468689
annointed	annal	anted	0.89	0.95	1.8399999999999999	0.7678302526473999
annointing	annal	bating	0.89	0.92	1.81	0.6009467840194702
ano	ann	ino	0.9	0.91	1.81	0.6022180318832397
anoher	and	her	0.9	1.0	1.9	0.7463367581367493
anotame	anoint	tame	0.87	1.0	1.87	0.748242974281311
anotha	and	tha	0.9	1.0	1.9	0.6419529914855957
anothere	anoint	adhere	0.87	0.92	1.79	0.673186182975769
anothers	anorak	dashers	0.87	0.9	1.77	0.6259589195251465
anouncements	anoint	cements	0.87	0.94	1.81	0.6742163896560669
anouncer	anorak	chancer	0.87	0.9	1.77	0.7059403657913208
anoyin	ana	yin	0.9	1.0	1.9	0.6819032430648804
anquan	ana	juan	0.9	0.94	1.8399999999999999	0.6240177154541016
anthemic	antic	anaemic	0.89	0.9	1.79	0.6167547702789307
antojo	ant	mojo	0.9	0.94	1.8399999999999999	0.6693097352981567
antrell	antas	therell	0.89	0.9	1.79	0.6225831508636475
antwan	ana	wan	0.9	1.0	1.9	0.6031956672668457
anuales	anubis	hales	0.87	0.95	1.8199999999999998	0.6090806126594543
anuguration	anubis	enation	0.87	0.94	1.81	0.6192564964294434
anutha	and	tha	0.9	1.0	1.9	0.6419529914855957
anyday	and	day	0.9	1.0	1.9	0.8679692149162292
anygbody	any	body	1.0	1.0	2.0	0.8003479838371277
anyime	ann	jaime	0.9	0.9	1.8	0.6457052826881409
anyones	any	ones	1.0	1.0	2.0	0.9235982894897461
anyother	anyone	heather	0.87	0.9	1.77	0.6083713173866272
anythin	any	thin	1.0	1.0	2.0	0.7205831408500671
anywho	and	who	0.9	1.0	1.9	0.9108811020851135
anywhom	any	whom	1.0	1.0	2.0	0.6992896199226379
aol	aor	dol	0.9	0.91	1.81	0.6755593419075012
apacolypto	apathy	crypto	0.87	0.92	1.79	0.645740270614624
aparte	apl	carte	0.9	0.9	1.8	0.6782153844833374
apeges	app	ages	0.9	0.94	1.8399999999999999	0.6164567470550537
api	apl	bpi	0.9	0.91	1.81	0.6643657684326172
aplication	aplomb	elation	0.87	0.9	1.77	0.6722409725189209
aplico	apx	fico	0.9	0.94	1.8399999999999999	0.7236521244049072
aplying	aplomb	baying	0.87	0.92	1.79	0.671440839767456
apolk	apl	polk	0.9	0.94	1.8399999999999999	0.6476219296455383
apoyan	apl	rayan	0.9	0.9	1.8	0.6978408694267273
appaulled	appeal	called	0.87	0.92	1.79	0.6373981237411499
appearence	appeal	licence	0.87	0.9	1.77	0.7220044732093811
appectance	app	chance	1.0	0.92	1.92	0.6050999760627747
apperantly	appro	bluntly	0.89	0.9	1.79	0.6052857041358948
applebees	apples	bees	0.87	1.0	1.87	0.7452934980392456
appolonia	appar	conia	0.89	0.95	1.8399999999999999	0.6022891998291016
appraoched	appeal	reached	0.87	0.9	1.77	0.7442061901092529
approachin	appel	machin	0.89	0.92	1.81	0.6417613625526428
appts	apt	apts	0.9	0.94	1.8399999999999999	0.7429128885269165
arbitrales	arba	ales	0.93	1.0	1.9300000000000002	0.6880811452865601
arbol	arn	cobol	0.9	0.9	1.8	0.6364456415176392
ard	arb	erd	0.9	0.91	1.81	0.6049506068229675
arepa	arr	depa	0.9	0.94	1.8399999999999999	0.8137599229812622
arguements	argosy	bents	0.87	0.95	1.8199999999999998	0.7873588800430298
arguin	are	ruin	0.9	0.94	1.8399999999999999	0.7919940948486328
ari	ark	sri	0.9	0.91	1.81	0.6856057643890381
ariba	aru	ceiba	0.9	0.9	1.8	0.6207635998725891
arigatos	arion	jatos	0.89	0.95	1.8399999999999999	0.7434326410293579
arisit	are	sit	0.9	1.0	1.9	0.7423939108848572
ariss	arb	zeiss	0.9	0.9	1.8	0.64639812707901
ariza	aru	liza	0.9	0.94	1.8399999999999999	0.6191513538360596
armani	ara	ani	0.9	1.0	1.9	0.7661486864089966
arranco	arriba	banco	0.87	0.95	1.8199999999999998	0.7109213471412659
arree	aro	ree	0.9	1.0	1.9	0.646814227104187
arregle	arret	regle	0.89	0.95	1.8399999999999999	0.7370201349258423
artest	are	best	0.9	0.94	1.8399999999999999	0.8655294179916382
artin	aro	tin	0.9	1.0	1.9	0.6172497272491455
arturo	arx	buro	0.9	0.94	1.8399999999999999	0.6963074207305908
aruba	arn	buba	0.9	0.94	1.8399999999999999	0.7132148146629333
arundel	aru	bendel	1.0	0.92	1.92	0.6962103843688965
asain	ask	ain	0.9	1.0	1.9	0.7148573398590088
asapp	ask	app	0.9	1.0	1.9	0.6315053701400757
asd	asp	esd	0.9	0.91	1.81	0.6714372038841248
asesinas	asea	patinas	0.93	0.9	1.83	0.6099120378494263
ashlee	ash	lee	0.9	1.0	1.9	0.7328001856803894
ashley	ash	riley	0.9	0.9	1.8	0.6312634944915771
ashten	ash	ten	0.9	1.0	1.9	0.6198538541793823
ashtons	ashen	tritons	0.89	0.9	1.79	0.6393736600875854
asi	asb	hsi	0.9	0.91	1.81	0.6484349966049194
askes	ash	makes	0.9	0.9	1.8	0.6557193398475647
askin	ass	takin	0.9	0.9	1.8	0.798595666885376
askint	ast	int	0.9	1.0	1.9	0.6060069799423218
aslong	ash	bong	0.9	0.94	1.8399999999999999	0.6139153242111206
aso	asa	iso	0.9	0.91	1.81	0.6528130173683167
asocia	ase	lucia	0.9	0.9	1.8	0.6245492696762085
aspirando	aspen	orlando	0.89	0.9	1.79	0.7686749696731567
asprin	asa	rin	0.9	1.0	1.9	0.6702617406845093
assasin	assis	magasin	0.89	0.9	1.79	0.6179699301719666
assualted	assail	halted	0.87	0.92	1.79	0.6570409536361694
asswhores	assail	encores	0.87	0.9	1.77	0.6936109066009521
asswipe	ass	wipe	1.0	1.0	2.0	0.6141495108604431
astaga	ask	gaga	0.9	0.94	1.8399999999999999	0.6646472215652466
astrostar	astate	seastar	0.87	0.9	1.77	0.6681431531906128
asw	asb	csw	0.9	0.91	1.81	0.7558165192604065
ataques	ataxia	basques	0.87	0.9	1.77	0.6586503386497498
atcha	ate	cha	0.9	1.0	1.9	0.611497700214386
atender	atef	leander	0.93	0.9	1.83	0.6903386116027832
atleast	atlas	east	0.89	1.0	1.8900000000000001	0.6295844316482544
ato	ata	ito	0.9	0.91	1.81	0.8480974435806274
atoddler	atone	paddler	0.89	0.9	1.79	0.6411424875259399
attemped	atter	lamped	0.89	0.92	1.81	0.7247731685638428
attento	attics	pimento	0.87	0.9	1.77	0.6497991681098938
atwood	atm	food	0.9	0.94	1.8399999999999999	0.6267961859703064
aun	aul	bun	0.9	0.91	1.81	0.6031606197357178
aunke	auf	danke	0.9	0.9	1.8	0.6973907947540283
auqust	aug	ust	0.9	1.0	1.9	0.6218999028205872
autotune	autumn	tune	0.87	1.0	1.87	0.641740083694458
aveda	avo	deda	0.9	0.94	1.8399999999999999	0.6005846261978149
aventura	avell	datura	0.89	0.92	1.81	0.6689720749855042
averie	ave	erie	0.9	0.94	1.8399999999999999	0.7397381067276001
aviance	avie	seance	0.93	0.92	1.85	0.621153712272644
avila	avo	leila	0.9	0.9	1.8	0.6004178524017334
avirex	ave	rex	0.9	1.0	1.9	0.6645900011062622
awakee	awa	kee	0.9	1.0	1.9	0.7392576932907104
awalk	awl	alk	0.9	1.0	1.9	0.6404038667678833
awerd	awe	wierd	0.9	0.9	1.8	0.67122483253479
awsome	awa	kome	0.9	0.94	1.8399999999999999	0.6378791332244873
awwee	awa	wee	0.9	1.0	1.9	0.6543447971343994
awwman	awe	man	0.9	1.0	1.9	0.6274081468582153
ayanna	aye	wanna	0.9	0.9	1.8	0.8429415822029114
ayo	ayu	iyo	0.9	0.91	1.81	0.7435232400894165
ayyee	aye	yee	0.9	1.0	1.9	0.6659879088401794
azzure	azo	bure	0.9	0.94	1.8399999999999999	0.6257525086402893
babee	bad	bee	0.9	1.0	1.9	0.7325015664100647
babess	baa	cess	0.9	0.94	1.8399999999999999	0.6028627157211304
babie	bam	abbie	0.9	0.9	1.8	0.6120306253433228
babilonia	babbie	conia	0.87	0.95	1.8199999999999998	0.7124545574188232
bablee	bam	lee	0.9	1.0	1.9	0.6085707545280457
babydoll	babby	doll	0.89	1.0	1.8900000000000001	0.6589350700378418
babygirl	babe	girl	0.93	1.0	1.9300000000000002	0.8733509182929993
babygurl	babby	gurl	0.89	1.0	1.8900000000000001	0.7881934642791748
babymakin	baba	akin	0.93	1.0	1.9300000000000002	0.6287307739257812
babymotha	babel	gotha	0.89	0.95	1.8399999999999999	0.6229071617126465
babymother	babby	heather	0.89	0.9	1.79	0.6605023145675659
babys	bai	bys	0.9	1.0	1.9	0.6030968427658081
babyshower	babbie	ower	0.87	1.0	1.87	0.6288955211639404
babysitters	babby	hatters	0.89	0.94	1.83	0.6292732954025269
bacall	bad	all	0.9	1.0	1.9	0.8950338363647461
bacardi	bac	mardi	1.0	0.95	1.95	0.725709080696106
bachatas	baccy	pinatas	0.89	0.9	1.79	0.6500520706176758
bachatica	backy	natica	0.89	0.92	1.81	0.6363101005554199
bachelorettes	bacharach	rosettes	0.87	0.92	1.79	0.6904087066650391
backback	backs	back	0.89	1.0	1.8900000000000001	0.6348563432693481
backgound	back	bound	0.93	0.95	1.88	0.6648340225219727
backin	bae	kin	0.9	1.0	1.9	0.6872096061706543
backround	back	bound	0.93	0.95	1.88	0.6648340225219727
backsies	bacons	daisies	0.87	0.9	1.77	0.6390715837478638
backstabbers	baccy	gabbers	0.89	0.94	1.83	0.7082675099372864
bacotan	baches	botan	0.87	0.95	1.8199999999999998	0.6366615891456604
baddass	bad	badass	1.0	0.92	1.92	0.8252428770065308
baddassbilly	bad	billy	1.0	1.0	2.0	0.622719943523407
baddness	badass	ness	0.87	1.0	1.87	0.6610828638076782
badest	bac	est	0.9	1.0	1.9	0.6405785083770752
badgirl	bad	girl	1.0	1.0	2.0	0.8972786664962769
badgirls	bad	girls	1.0	0.95	1.95	0.8608022928237915
badside	bad	side	1.0	1.0	2.0	0.9104355573654175
baggin	baa	gin	0.9	1.0	1.9	0.6257922053337097
bagian	bad	ian	0.9	1.0	1.9	0.647011935710907
bagus	bae	gus	0.9	1.0	1.9	0.678428590297699
bailar	baa	lar	0.9	1.0	1.9	0.6262993216514587
bailin	baa	lin	0.9	1.0	1.9	0.6106052398681641
baina	ban	china	0.9	0.9	1.8	0.7391821146011353
baitness	bailee	ness	0.87	1.0	1.87	0.7102978229522705
bajak	baa	jak	0.9	1.0	1.9	0.6893223524093628
bajans	bac	ans	0.9	1.0	1.9	0.7637038230895996
bajito	bat	ito	0.9	1.0	1.9	0.6673758029937744
bajos	baa	jos	0.9	1.0	1.9	0.6664146184921265
bak	baa	dak	0.9	0.91	1.81	0.7602047324180603
bakin	bae	kin	0.9	1.0	1.9	0.6872096061706543
baldhill	balboa	hill	0.87	1.0	1.87	0.7073453664779663
balistic	balm	elastic	0.93	0.9	1.83	0.7568737864494324
ballin	baa	lin	0.9	1.0	1.9	0.6106052398681641
balontae	baler	plantae	0.89	0.9	1.79	0.6132630109786987
bamma	baa	amma	0.9	0.94	1.8399999999999999	0.6361592411994934
bammas	bag	xmas	0.9	0.94	1.8399999999999999	0.691336989402771
banar	bal	nar	0.9	1.0	1.9	0.7057894468307495
bancarrota	banca	rota	0.89	1.0	1.8900000000000001	0.6766710877418518
banekker	baned	dukker	0.89	0.92	1.81	0.6479496955871582
bangel	bal	gel	0.9	1.0	1.9	0.6258795261383057
banget	bad	get	0.9	1.0	1.9	0.8921424150466919
bangin	baa	gin	0.9	1.0	1.9	0.6257922053337097
banginn	banes	ginn	0.89	1.0	1.8900000000000001	0.6441240310668945
bangun	bad	gun	0.9	1.0	1.9	0.6614621877670288
bankai	bap	kai	0.9	1.0	1.9	0.7494267821311951
banna	bam	anna	0.9	0.94	1.8399999999999999	0.681305468082428
banneker	bani	eker	0.93	1.0	1.9300000000000002	0.6390174031257629
banres	bac	res	0.9	1.0	1.9	0.6009465456008911
bantom	bad	tom	0.9	1.0	1.9	0.7355738282203674
banton	bac	ton	0.9	1.0	1.9	0.7289069890975952
banyak	bab	yak	0.9	1.0	1.9	0.6950958967208862
barbership	barely	ship	0.87	1.0	1.87	0.6280800104141235
barbie	bam	abbie	0.9	0.9	1.8	0.6120306253433228
barcardi	barre	mardi	0.89	0.95	1.8399999999999999	0.6234225034713745
bareilles	barrio	calles	0.87	0.92	1.79	0.7556185722351074
bareng	baa	beng	0.9	0.94	1.8399999999999999	0.6799247860908508
barnes	bap	agnes	0.9	0.9	1.8	0.7853074073791504
bartendin	barani	nandin	0.87	0.92	1.79	0.8068386316299438
bartle	bad	title	0.9	0.9	1.8	0.6689299941062927
baseeball	base	ball	0.93	1.0	1.9300000000000002	0.6625287532806396
bashe	bad	she	0.9	1.0	1.9	0.8811854124069214
bastball	base	ball	0.93	1.0	1.9300000000000002	0.6625287532806396
basura	baa	ura	0.9	1.0	1.9	0.6934075355529785
batalla	battel	challa	0.87	0.92	1.79	0.6172510385513306
batard	bad	card	0.9	0.94	1.8399999999999999	0.6306413412094116
batcave	bath	cave	0.93	1.0	1.9300000000000002	0.7588631510734558
batmans	bat	mans	1.0	1.0	2.0	0.6000174880027771
battlin	batara	catlin	0.87	0.92	1.79	0.7868399620056152
battyriders	bathed	ciders	0.87	0.96	1.83	0.6465818285942078
bawel	bag	towel	0.9	0.9	1.8	0.866675078868866
bawell	bac	ell	0.9	1.0	1.9	0.6866679191589355
bawsten	bawd	tasten	0.93	0.92	1.85	0.6919617652893066
bayar	bai	yar	0.9	1.0	1.9	0.6222063302993774
baybay	bad	bay	0.9	1.0	1.9	0.6163177490234375
baybe	bad	maybe	0.9	0.9	1.8	0.9227092266082764
baybee	bad	bee	0.9	1.0	1.9	0.7325015664100647
baylor	baa	lor	0.9	1.0	1.9	0.7073750495910645
baynes	bap	agnes	0.9	0.9	1.8	0.7853074073791504
bayside	bay	side	1.0	1.0	2.0	0.7140555381774902
bberry	bbl	hurry	0.9	0.9	1.8	0.6780993938446045
bcause	bcd	huse	0.9	0.94	1.8399999999999999	0.6609826683998108
bck	bcf	tck	0.9	0.91	1.81	0.6004081964492798
beachbody	beam	body	0.93	1.0	1.9300000000000002	0.6435313820838928
beamon	bel	mon	0.9	1.0	1.9	0.680982232093811
beantown	beach	town	0.89	1.0	1.8900000000000001	0.8982572555541992
bearly	bed	rly	0.9	1.0	1.9	0.6330231428146362
beasley	beady	presley	0.89	0.9	1.79	0.7501051425933838
beasted	beak	basted	0.93	0.92	1.85	0.6645352840423584
beasting	beany	bating	0.89	0.92	1.81	0.6335228681564331
beatchild	bear	child	0.93	0.95	1.88	0.7672989368438721
beatin	bee	tin	0.9	1.0	1.9	0.6154845952987671
beavis	bea	davis	0.9	0.9	1.8	0.6047565340995789
becho	bef	scho	0.9	0.94	1.8399999999999999	0.615801215171814
becus	bec	focus	0.9	0.9	1.8	0.6647547483444214
bedroon	bedded	roon	0.87	1.0	1.87	0.8049560189247131
beeda	bes	teda	0.9	0.94	1.8399999999999999	0.6422206163406372
beefie	bec	fie	0.9	1.0	1.9	0.6049178242683411
beenie	bea	annie	0.9	0.9	1.8	0.6664748191833496
beeter	bec	cater	0.9	0.9	1.8	0.7080352902412415
befor	bec	for	0.9	1.0	1.9	0.6477225422859192
beggers	begat	ledgers	0.89	0.9	1.79	0.6256267428398132
beggin	bee	gin	0.9	1.0	1.9	0.7320858240127563
begitu	ber	situ	0.9	0.94	1.8399999999999999	0.8053909540176392
beh	bes	feh	0.9	0.91	1.81	0.6123098134994507
behar	bee	char	0.9	0.94	1.8399999999999999	0.6101794838905334
behavin	beheld	cavin	0.87	0.95	1.8199999999999998	0.7120558023452759
beiber	bel	ber	0.9	1.0	1.9	0.6626441478729248
beina	bea	reina	0.9	0.9	1.8	0.6393076777458191
bekuss	bee	buss	0.9	0.94	1.8399999999999999	0.6971800327301025
belajar	belah	ajar	0.89	1.0	1.8900000000000001	0.6110249757766724
belden	ben	den	0.9	1.0	1.9	0.6521002054214478
belieber	bell	bieber	0.93	0.92	1.85	0.6079164743423462
beliebers	belfry	sabers	0.87	0.92	1.79	0.6959266066551208
belum	ber	lum	0.9	1.0	1.9	0.605165958404541
bendittoo	bench	tattoo	0.89	0.92	1.81	0.6385371685028076
bener	bey	caner	0.9	0.9	1.8	0.6573677659034729
bengay	bet	gay	0.9	1.0	1.9	0.6552174091339111
benihannas	benben	annas	0.87	0.95	1.8199999999999998	0.7402520775794983
benkler	bendel	heckler	0.87	0.9	1.77	0.6266636848449707
bentley	bendel	huntley	0.87	0.9	1.77	0.7030647993087769
bep	ben	hep	0.9	0.91	1.81	0.7699753046035767
berapa	ber	apa	0.9	1.0	1.9	0.8233743906021118
berarti	berean	bharti	0.87	0.92	1.79	0.7206625938415527
berasa	ber	asa	0.9	1.0	1.9	0.6390442848205566
berguna	ber	guna	1.0	1.0	2.0	0.6114906668663025
berita	bel	ita	0.9	1.0	1.9	0.7063435912132263
